,DealerNbr,DealerName,Clean Name,Report,Address1,City
42678,1809854,salerno  tire corp.,tannersusedcarstrucks,Performance,,
42679,1809856,tanner's used cars & trucks,tannersusedcarstrucks,Performance,,
42680,1809856,tanner's used cars & trucks,tannersusedcarstrucks,Performance,,
42681,1809856,tanner's used cars & trucks,bernardstire,Performance,,
42682,1809857,bernard's tire,bernardstire,Performance,,
42683,1809857,bernard's tire,beavertire,Performance,,
42684,1809865,beaver tire,aubreytireoutlet,Performance,,
42685,1809868,"aubrey tire outlet, inc",archibaldtire,Performance,,
42686,1809870,archibald tire company,archibaldtire,Performance,,
42687,1809870,archibald tire company,volcoenterprisesdba1010tirescom,Performance,,
42688,1810842,volco enterprises dba 1010tires.com,gawleytire,Performance,,
42689,1810845,gawley tire,btpearsontire,Performance,,
42690,1810846,b.t. pearson tire,sheavesgarage,Performance,,
42691,1810850,"sheaves garage, llc",sheavesgarage,Performance,,
42692,1810850,"sheaves garage, llc",qualitytire,Performance,,
42693,1810855,quality tire,leipoldtire,Performance,,
42694,1810856,leipold tire,hughestirebrake,Performance,,
42695,1810858,hughes tire & brake,integratirecarrotriver,Performance,,
42696,1810863,integra tire carrot river,chapelhilltire,Performance,,
42697,1810866,chapel hill tire,wellsriverchevrolet,Performance,,
42698,1810870,wells river chevrolet,wellsriverchevrolet,Performance,,
42699,1810870,wells river chevrolet,theburggraf,Performance,,
42700,1810874,the burggraf corporation,beatysservicecenter,Performance,,
42701,1810875,beaty's service center,tirespotservice,Performance,,
42702,1810878,tire spot service,southeasternlubeandwashcompaines,Performance,,
42703,1810880,southeastern lube and wash compaines inc,kamstire,Performance,,
42704,1810884,kams tire,kamstire,Performance,,
42705,1810884,kams tire,superlube,Performance,,
42706,1810885,superlube,nyeautotechtire,Performance,,
42707,1810887,nye autotech & tire inc.,nyeautotechtire,Performance,,
42708,1810887,nye autotech & tire inc.,forsythtire,Performance,,
42709,1810889,forsyth tire,forsythtire,Performance,,
42710,1810889,forsyth tire,msprecisionautomotive,Performance,,
42711,1810893,ms precision automotive,millerfarmsupply,Performance,,
42712,1810898,miller farm supply,firstcooperativeassociation,Performance,,
42713,1810899,first cooperative association,thetireguysofcollingwood,Performance,,
42714,1810901,the tire guys of collingwood,canganysemertenautoservice,Performance,,
42715,1810902,cangany's emerten auto service,chandlersautomotive,Performance,,
42716,1808786,chandlers automotive,weavervilletirewheel,Performance,,
42717,1808787,weaverville tire & wheel,lighthousecarcarecenter,Performance,,
42718,1808790,lighthouse car care center llc,138motortiresales,Performance,,
42719,1808798,138 motor tire sales,138motortiresales,Performance,,
42720,1808798,138 motor tire sales,138motortiresales,Performance,,
42721,1808798,138 motor tire sales,lobotires,Performance,,
42722,1808803,lobo tires,lobotires,Performance,,
42723,1808803,lobo tires,krcommercialtire,Performance,,
42724,1808804,"k&r commercial tire, inc.",krcommercialtire,Performance,,
42725,1808804,"k&r commercial tire, inc.",acebodymotor,Performance,,
42726,1808807,ace body & motor,steyershudsonvalleyauto,Performance,,
42727,1808811,steyers hudson valley auto,carxtireautoserviceportage,Performance,,
42728,1808814,car x tire & auto service - portage,carxtireautoserviceportage,Performance,,
42729,1808814,car x tire & auto service - portage,hudsontireservices,Performance,,
42730,1808815,hudson tire & services,alfordstiretreadservice,Performance,,
42731,1808821,alfords tire & tread service,tirewheelconnection,Performance,,
42732,1808822,tire & wheel connection,westernauto,Performance,,
42733,1808826,western auto,westernauto,Performance,,
42734,1808826,western auto,alstireshop,Performance,,
42735,1808832,als tire shop,malottautomotive,Performance,,
42736,1808833,malott automotive,malottautomotive,Performance,,
42737,1808833,malott automotive,bobstirerepairservice,Performance,,
42738,1808834,bobs tire & repair service,southsideservicecenter,Performance,,
42739,1808837,southside service center,edentireautomotive,Performance,,
42740,1808840,eden tire & automotive inc.,harbroautosalesandservice,Performance,,
42741,1808841,harbro auto sales and service,baileystireservice,Performance,,
42742,1808842,baileys tire service,hanifintireservicecenter,Performance,,
42743,1808843,"hanifin tire & service center, inc.",jkservices,Performance,,
42744,1810610,"j.k. services, inc.",northwestmotorsport,Performance,,
42745,1810611,northwest motorsport inc.,northwestmotorsport,Performance,,
42746,1810611,northwest motorsport inc.,jubileeford,Performance,,
42747,1810618,jubilee ford,jubileeford,Performance,,
42748,1810618,jubilee ford,autoworks,Performance,,
42749,1810619,autoworks,autoworks,Performance,,
42750,1810619,autoworks,sangillostirecenter,Performance,,
42751,1810622,sangillos tire center,blueballgarage,Performance,,
42752,1810623,blue ball garage inc,basilmikesautocarecenter,Performance,,
42753,1810634,basil & mike's auto care center,basilmikesautocarecenter,Performance,,
42754,1810634,basil & mike's auto care center,robertstireshop,Performance,,
42755,1810635,robert's tire shop,robertstireshop,Performance,,
42756,1810635,robert's tire shop,couchsautorepairsales,Performance,,
42757,1810640,couch's auto repair & sales,smittysautorepair,Performance,,
42758,1810646,smittys auto repair,smittysautorepair,Performance,,
42759,1810646,smittys auto repair,paulstireauto,Performance,,
42760,1810651,paul's tire & auto,sternsautoservicetire,Performance,,
42761,1810657,sterns auto service & tire,trojanautocare,Performance,,
42762,1810658,trojan auto care,woodardtiresales,Performance,,
42763,1810659,woodard tire sales,westhighservicestation,Performance,,
42764,1810669,west high service station,protire,Performance,,
42765,1810671,pro tire,jukeautomotive,Performance,,
42766,1810676,"juke automotive, inc",agcommunityautorepair,Performance,,
42767,1810677,a&g community auto repair,agcommunityautorepair,Performance,,
42768,1810677,a&g community auto repair,aurofatirecenter,Performance,,
42769,1810682,aurofa tire center,southhillesso,Performance,,
42770,1810685,south hill esso,middleislanddiscounttire,Performance,,
42771,1810687,middle island discount tire,pneusolutionmencanique,Performance,,
42772,1807749,pneu solution mencanique,carcotireone,Performance,,
42773,1807754,carco tire one,carcotireone,Performance,,
42774,1807754,carco tire one,jwtire,Performance,,
42775,1807760,j&w tire llc,hamptonbrake,Performance,,
42776,1807761,hampton brake,hamptonbrake,Performance,,
42777,1807761,hampton brake,advancedtireandservicecenter,Performance,,
42778,1807764,advanced tire and service center,reginawheelworks,Performance,,
42779,1807767,regina wheel works,cctires,Performance,,
42780,1807777,c & c tires,absoluteautotirebattery,Performance,,
42781,1807779,absolute auto tire & battery,absoluteautotirebattery,Performance,,
42782,1807779,absolute auto tire & battery,bartonstireservice,Performance,,
42783,1807780,bartons tire service,westoverservicecenter,Performance,,
42784,1807782,westover service center,olivertirebrake,Performance,,
42785,1807785,oliver tire & brake,barodatirecenter,Performance,,
42786,1807786,baroda tire center,barodatirecenter,Performance,,
42787,1807786,baroda tire center,turpinsautorepair,Performance,,
42788,1807787,turpins auto repair,thetireshopofsplendora,Performance,,
42789,1807791,the tire shop of splendora,548tire,Performance,,
42790,1807794,548 tire,gftireandkwiklube,Performance,,
42791,1807797,g & f tire and kwik lube,tirecraftedmonton,Performance,,
42792,1807801,tirecraft-edmonton,picayunetireservice,Performance,,
42793,1807802,picayune tire service,reedycreektire,Performance,,
42794,1807810,reedy creek tire,jobesautocave,Performance,,
42795,1807811,jobes auto cave llc,smiautomotiveandcustoms,Performance,,
42796,1807812,smi automotive and customs inc,smiautomotiveandcustoms,Performance,,
42797,1807812,smi automotive and customs inc,allweathertiressalesservice,Performance,,
42798,1807814,all weather tires sales & service inc.,seelysautomotive,Performance,,
42799,1807816,seelys automotive,bcautoservice,Performance,,
42800,1808259,b&c auto service,bcautoservice,Performance,,
42801,1808259,b&c auto service,rabersdiscounttires,Performance,,
42802,1808266,raber's discount tires,rabersdiscounttires,Performance,,
42803,1808266,raber's discount tires,foxvalleyautoservice,Performance,,
42804,1808268,fox valley auto service llc,mikesautomotiverepairofbroward,Performance,,
42805,1808269,mike's automotive repair of broward inc,northcitytire,Performance,,
42806,1808270,north city tire,humphriesautoservice,Performance,,
42807,1808272,humphries auto service,humphriesautoservice,Performance,,
42808,1808272,humphries auto service,joestireshop,Performance,,
42809,1808274,joes tire shop,ruckiandsontireco,Performance,,
42810,1808283,rucki and son tire co inc,ruckiandsontireco,Performance,,
42811,1808283,rucki and son tire co inc,lassentire,Performance,,
42812,1808286,lassen tire,luedekeoil,Performance,,
42813,1808290,luedeke oil,amherstchrysler,Performance,,
42814,1808294,amherst chrysler,kristensensservicecenter,Performance,,
42815,1808297,kristensen's service center,kimberlytirewheel,Performance,,
42816,1808300,kimberly tire & wheel inc.,claremoretire,Performance,,
42817,1808305,claremore tire,petermacneilautomotive,Performance,,
42818,1808307,peter macneil automotive,petermacneilautomotive,Performance,,
42819,1808307,peter macneil automotive,petermacneilautomotive,Performance,,
42820,1808307,peter macneil automotive,dependableautomotivesvc,Performance,,
42821,1808314,dependable automotive svc,dependableautomotivesvc,Performance,,
42822,1808314,dependable automotive svc,sonstire,Performance,,
42823,1808318,sons tire inc.,dickinsontire,Performance,,
42824,1808321,dickinson tire,shenvalleytires,Performance,,
42825,1808328,shen valley tires llc,rustburgauto,Performance,,
42826,1808329,"rustburg auto, inc",rustburgauto,Performance,,
42827,1808329,"rustburg auto, inc",tireworldoffrederick,Performance,,
42828,1808331,"tire world of frederick, inc.",canganysemertenautoservice,Performance,,
42829,1810902,cangany's emerten auto service,rrtirerepair,Performance,,
42830,1810904,r & r tire repair,rrtirerepair,Performance,,
42831,1810904,r & r tire repair,paulsautotirerepair,Performance,,
42832,1810906,paul's auto & tire repair llc,pendletontire,Performance,,
42833,1810908,pendleton tire company,bensontirecenter,Performance,,
42834,1810912,benson tire center,billstireoutlet,Performance,,
42835,1810917,bills tire outlet incorporated,howardstireservice,Performance,,
42836,1810923,howard's tire service,howardstireservice,Performance,,
42837,1810923,howard's tire service,howardstireservice,Performance,,
42838,1810923,howard's tire service,redwoodtree,Performance,,
42839,1810924,redwood tree,collinsvilletirecenter,Performance,,
42840,1810932,collinsville tire center,collinsvilletirecenter,Performance,,
42841,1810932,collinsville tire center,technicenterplustire,Performance,,
42842,1810933,technicenter plus tire company,thegasstation,Performance,,
42843,1810946,the gas station,pitstoptireservice,Performance,,
42844,1810948,pit stop tire & service,pitstoptireservice,Performance,,
42845,1810948,pit stop tire & service,lakelandcoop,Performance,,
42846,1810949,lakeland coop,lunastireservice,Performance,,
42847,1810956,lunas tire service,lunastireservice,Performance,,
42848,1810956,lunas tire service,wisconsinrivercoopmaustontireshop,Performance,,
42849,1810957,wisconsin river coop / mauston tire shop,rpauto,Performance,,
42850,1810959,rp auto llc,rpauto,Performance,,
42851,1810959,rp auto llc,desantietirecompany,Performance,,
42852,1810968,"desantie tire company, inc.",duffieldwholesaletire,Performance,,
42853,1810971,duffield wholesale tire llc,gebeandskocik,Performance,,
42854,1810972,gebe and skocik company,raystireservicecenter,Performance,,
42855,1810977,rays tire & service center,diygearheads,Performance,,
42856,1810978,d.i.y. gearheads,automaxtireautocenter,Performance,,
42857,1809871,automax tire & auto center,automaxtireautocenter,Performance,,
42858,1809871,automax tire & auto center,automaxtireautocenter,Performance,,
42859,1809871,automax tire & auto center,christianbrothersautomotivewoodway,Performance,,
42860,1809872,christian brothers automotive - woodway,bieniesbodyshoprepair,Performance,,
42861,1809873,bienies body shop & repair,lousautorepair,Performance,,
42862,1809874,lou's auto repair,rydellautooutletgarage,Performance,,
42863,1809877,rydell auto outlet & garage,valleytireandtackle,Performance,,
42864,1809879,valley tire and tackle,valleytireandtackle,Performance,,
42865,1809879,valley tire and tackle,gordonsno1service,Performance,,
42866,1809888,gordons no. 1 service,tirestirestires,Performance,,
42867,1809891,tires tires tires,guysoilservicestation,Performance,,
42868,1809894,"guys oil service station, inc.",countrytire,Performance,,
42869,1809897,country tire,countrytire,Performance,,
42870,1809897,country tire,topshelftires,Performance,,
42871,1809910,top shelf tires inc.,northsideauto,Performance,,
42872,1809913,northside auto,stonessouthsideservice,Performance,,
42873,1809915,stones southside service,stonessouthsideservice,Performance,,
42874,1809915,stones southside service,stonessouthsideservice,Performance,,
42875,1809915,stones southside service,modicabros,Performance,,
42876,1809924,modica bros ltd.,tiresdirect,Performance,,
42877,1809928,tires direct inc.,louettatirebrakes,Performance,,
42878,1809929,louetta tire & brakes,louettatirebrakes,Performance,,
42879,1809929,louetta tire & brakes,berlincity,Performance,,
42880,1809930,berlin city,wellstonluberepair,Performance,,
42881,1809931,wellston lube & repair,wellstonluberepair,Performance,,
42882,1809931,wellston lube & repair,andysexpressservice,Performance,,
