,Name,Clean Name,Report,Address,City,Key,Count of Courses
2979,Commercial Tire,commercialtire,Course,301 S 6th St.,Sunnyside,commerci301s6thssunnysid,12
2980,Meineke Car Care Center,meinekecarcarecenter,Course,2351 Dick Pond Road,Myrtle Beach,meinekec2351dickmyrtlebe,5
2981,Commercial Tire,commercialtire,Course,6521 Road 170,Basin City,commerci6521roadbasincit,7
2982,Pumpelly Tire Co,pumpellytire,Course,,,,0
2983,CALLAGY TIRE INC.,callagytire,Course,6625 S BABCOCK ST SE,MALABAR,callagyt6625sbabmalabar,4
2984,Meineke Car Care Center,meinekecarcarecenter,Course,2105 NC Hwy 54,,,0
2985,Meineke Car Care Center,meinekecarcarecenter,Course,1301 N Lake st,aurora,meinekec1301nlakaurora,29
2986,Meineke Car Care Center,meinekecarcarecenter,Course,815 E. Ogden Ave,Downers Grove,meinekec815eogdedownersg,17
2987,Meineke Car Care Center,meinekecarcarecenter,Course,2640 sunridge heights,henderson,meinekec2640sunrhenderso,3
2988,USA Tires,usatires,Course,401 main street,woodland,usatires401mainswoodland,73
2989,Peterson Services,petersonservices,Course,,,,0
2990,Jack Williams Tire,jackwilliamstire,Course,1543 Oregon Pike,Lancaster,jackwill1543oreglancaste,1
2991,Mr Tire,mrtire,Course,401 S Beltline Hwy W,Scottsbluff,mrtire401sbeltscottsbl,25
2992,Casteel's Tire,casteelstire,Course,614 West Main St,Durant,casteels614westmdurant,4
2993,CALLAGY TIRE INC.,callagytire,Course,6625 S BABCOCK ST SE,MALABAR,callagyt6625sbabmalabar,14
2994,American Tire Distributors,americantiredistributors,Course,4410 Eagle Falls Pl,Tampa,american4410eagltampa,1
2995,AMERICAN TIRE DISTRIBUTORS,americantiredistributors,Course,4410 EAGLE FALLS PLACE,TAMPA,american4410eagltampa,5
2996,Meineke Car Care Center,meinekecarcarecenter,Course,6401 E 82ND ST,INDIANAPOLIS,meinekec6401e82nindianap,5
2997,Commercial Tire,commercialtire,Course,1900 S Cole Rd,Boise,commerci1900scolboise,10
2998,Meineke Car Care Center,meinekecarcarecenter,Course,1283 us 31 north,greenwood,meinekec1283us31greenwoo,5
2999,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Boise,bruneelt5304wchiboise,74
3000,U.S. AutoForce,usautoforce,Course,17143 Cambury Lane,Wildwood,usautofo17143camwildwood,14
3001,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Garden City,bruneelt5304wchigardenci,62
3002,RL&F Car Care Center D.B.A. Meineke car care,rlfcarcarecenterdbameinekecarcare,Course,9515 Chapel Hill Rd,morrisville,rlfcarca9515chapmorrisvi,6
3003,The Tire Place,thetireplace,Course,408 ROUTE 35 NORTH,KEYPORT,thetirep408routekeyport,0
3004,Meineke Car Care Center,meinekecarcarecenter,Course,1301 N Lake st,aurora,meinekec1301nlakaurora,3
3005,Distribution Pilot Wheels,distributionpilotwheels,Course,3010 Boul Losch,Saint-Hubert,distribu3010boulsainthub,72
3006,Meineke Car Care Center,meinekecarcarecenter,Course,313 TOWNLINE RD,MUNDELIEN,meinekec313townlmundelie,4
3007,Pilot Wheels Distribution,pilotwheelsdistribution,Course,3010 Boul Losch,Saint-Hubert,pilotwhe3010boulsainthub,63
3008,Carter Tire Sales & Service,cartertiresalesservice,Course,3704 Cassopolis Street,Elkhart,carterti3704casselkhart,24
3009,Martin Tire Company,martintire,Course,1341 N. Lee Trevino Drive,El Paso,martinti1341nleeelpaso,19
3010,Distribution Pilot Wheels,distributionpilotwheels,Course,3010 Boul Losch,Saint-Hubert,distribu3010boulsainthub,4
3011,Dunnellon Tire & Auto,dunnellontireauto,Course,12029 s williams st,dunnellon,dunnello12029swidunnello,3
3012,Nathan's Tire LLC,nathanstire,Course,315 Day Ave.,Summersville,nathanst315dayavsummersv,2
3013,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,rochester,exxpress73cookdrrocheste,61
3014,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,rochester,exxpress73cookdrrocheste,61
3015,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,rochester,exxpress73cookdrrocheste,61
3016,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,ROCHESTER,exxpress73cookdrrocheste,52
3017,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,ROCHESTER,exxpress73cookdrrocheste,52
3018,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 Cook Drive,ROCHESTER,exxpress73cookdrrocheste,52
3019,Meineke Car Care Center,meinekecarcarecenter,Course,8829 US HWY 24 West,fort wayne,meinekec8829ushwfortwayn,30
3020,Meineke Car Care Center,meinekecarcarecenter,Course,15510 E Mill Plain Blvd,vancouver,meinekec15510emivancouve,14
3021,Cooper Tire and Rubber Co,coopertireandrubber,Course,701 E Lima Ave,Findlay,cooperti701elimafindlay,5
3022,Meineke Car Care Center,meinekecarcarecenter,Course,3635 SE 82nd ave,Portland,meinekec3635se82portland,1
3023,Meineke Car Care Center,meinekecarcarecenter,Course,13400 S Ridgeland Ave,Palos Heights,meinekec13400sripaloshei,5
3024,Martin Tire Company,martintire,Course,1341 Lee Trevino Dr,El paso,martinti1341leetelpaso,4
3025,IC Tire and Lube,ictireandlube,Course,104 S. Idaho St.,Arco,ictirean104sidaharco,19
3026,Meineke Car Care Center,meinekecarcarecenter,Course,4905 S Emerson Ave,Indianapolis,meinekec4905semeindianap,5
3027,Sharpes Garage & Tire Inc.,sharpesgaragetire,Course,897 Thorburn Road,Portugal Cove/St.Philips,sharpesg897thorbportugal,18
3028,Meineke Car Care Center,meinekecarcarecenter,Course,4513 W. Market St,Greensboro,meinekec4513wmargreensbo,5
3029,BOULEVARD TIRE CENTER,boulevardtirecenter,Course,816 S. Woodland Blvd.,DELAND,boulevar816swooddeland,86
3030,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 COOK DRIVE,ROCHESTER,exxpress73cookdrrocheste,63
3031,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 COOK DRIVE,ROCHESTER,exxpress73cookdrrocheste,63
3032,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 COOK DRIVE,ROCHESTER,exxpress73cookdrrocheste,63
3033,Commercial Tire,commercialtire,Course,1900 S Cole Rd,Boise,commerci1900scolboise,75
3034,Dave & Dean's Quality Tire,davedeansqualitytire,Course,166 US HWY 51 North,Woodruff,davedean166ushwywoodruff,47
3035,Commercial Tire,commercialtire,Course,100 W Pennwood St,Meridian,commerci100wpennmeridian,7
3036,Commercial Tire,commercialtire,Course,2534 S Apple Street,Boise,commerci2534sappboise,29
3037,Kauffman Tire,kauffmantire,Course,4114 Riggins Mill Road,Macon,kauffman4114riggmacon,67
3038,Kauffman Tire,kauffmantire,Course,4114 Riggins Mill Road,Macon,kauffman4114riggmacon,62
3039,M-91 Tire,m91tire,Course,8588 Storey,belding,m91tire8588storbelding,21
3040,Meineke Car Care Center,meinekecarcarecenter,Course,3450 N Woodlawn,Wichita,meinekec3450nwoowichita,43
3041,Ramsdell Family Auto Care Inc  DBA Meineke Reading,ramsdellfamilyautocareincdbameinekereading,Course,117 Main ST,Reading,ramsdell117mainsreading,6
3042,Dave & Dean's Quality Tire,davedeansqualitytire,Course,166 US HWY 51 North,woodruff,davedean166ushwywoodruff,75
3043,Bruneel Tire,bruneeltire,Course,123 W 7th St,Moscow,bruneelt123w7thsmoscow,54
3044,Steve Shannon Tire and Auto,steveshannontireandauto,Course,920 Millville Rd,Bloomsburg,stevesha920millvbloomsbu,2
3045,Fast Tire,fasttire,Course,474 E IL Route 173,Antioch,fasttire474eilroantioch,50
3046,Commercial Tire,commercialtire,Course,450 E Gowen Road,Boise,commerci450egoweboise,4
3047,Meineke Car Care Center,meinekecarcarecenter,Course,3635 SE 82nd ave,Portland,meinekec3635se82portland,5
3048,S&S Tire,sstire,Course,1475 Jingle Bell Lane,Lexington,sstire1475jinglexingto,67
3049,Meineke Car Care Center,meinekecarcarecenter,Course,3461 W. FM 544,Wylie,meinekec3461wfm5wylie,3
3050,Brad Shaffer,bradshaffer,Course,965 Spencerville Rd.,Delphos,bradshaf965spencdelphos,83
3051,Peterson Services,petersonservices,Course,,,,0
3052,Meineke Car Care Center,meinekecarcarecenter,Course,2700 W 28th,Pine Bluff,meinekec2700w28tpinebluf,6
3053,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Garden city,bruneelt5304wchigardenci,56
3054,Martin Tire Co,martintire,Course,500 whitesands blvd,alamogordo,martinti500whitealamogor,5
3055,Genes Auto & Truck Service,genesautotruckservice,Course,,,,0
3056,Howard DeCors,howarddecors,Course,845 Edgewood Drive,Lexington,howardde845edgewlexingto,63
3057,Tri-County Tire & Automotive Service,tricountytireautomotiveservice,Course,1004 main st n,navarre,tricount1004mainnavarre,5
3058,IC Tire and Lube,ictireandlube,Course,104 S. Idaho St.,Arco,ictirean104sidaharco,3
3059,Martin Tire Co,martintire,Course,500 whitesands blvd,alamogordo,martinti500whitealamogor,2
3060,Steve Shannon Tire and Auto,steveshannontireandauto,Course,351 East Popular Street,Nanticoke,stevesha351eastpnanticok,64
3061,The Tire Place,thetireplace,Course,231 throckmorton street,freehold,thetirep231throcfreehold,1
3062,Meineke Car Care Center,meinekecarcarecenter,Course,8040 N. Oracle Rd,Tucson,meinekec8040noratucson,2
3063,Krueger's Auto Tech Center,kruegersautotechcenter,Course,W61 N225 Cardinal Ave,Cedarburg,kruegersw61n225ccedarbur,2
3064,Richards Tire Inc,richardstire,Course,1813 US 31 North,Petoskey,richards1813us31petoskey,76
3065,Allen Tire Co,allentire,Course,1772 W. Florida Ave,Hemet,allentir1772wflohemet,15
3066,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Boise,bruneelt5304wchiboise,62
3067,Meineke Car Care Center,meinekecarcarecenter,Course,3412 Raeford road,Fayetteville,meinekec3412raeffayettev,4
3068,Martin Tire Company,martintire,Course,8008 mesa,el paso,martinti8008mesaelpaso,16
3069,Meineke Car Care Center,meinekecarcarecenter,Course,6017 YADKIN RD,FAYETTEVILLE,meinekec6017yadkfayettev,7
3070,Barron's Automotive Repair,barronsautomotiverepair,Course,701 West Seventh,Auburn,barronsa701westsauburn,1
3071,Commercial Tire,commercialtire,Course,5019 W Fairview Ave,boise,commerci5019wfaiboise,41
3072,Commercial Tire,commercialtire,Course,5019 W Fairview Ave,Boise,commerci5019wfaiboise,75
3073,Tire Barn,tirebarn,Course,14645 S. Memorial Dr.,Bixby,tirebarn14645smebixby,5
3074,Commercial Tire,commercialtire,Course,26329 Riverview Rd.,Wilder,commerci26329rivwilder,17
3075,ECONOMY TIRE,economytire,Course,4588 US HWY 431,ALBERTVILLE,economyt4588ushwalbertvi,9
3076,Steve Shannon Tire and Auto,steveshannontireandauto,Course,9254 Route 14,canton,stevesha9254routcanton,46
3077,Fromm's Auto,frommsauto,Course,1915 Madison Ave,Mankato,frommsau1915madimankato,3
3078,Commercial Tire,commercialtire,Course,1900 S Cole Rd,BOISE,commerci1900scolboise,7
3079,FEDERAL TIRE INC,federaltire,Course,1310 N BARTLETT,LAREDO,federalt1310nbarlaredo,3
3080,Meineke Car Care Center,meinekecarcarecenter,Course,1724 sw us hwy 40,blue springs,meinekec1724swusbluespri,3
3081,American Tire Distributor,americantiredistributor,Course,5100 Commerce Ave.,Moorpark,american5100commmoorpark,51
3082,Protech Autocare,protechautocare,Course,877 Ohio Pike,Cincinnati,protecha877ohiopcincinna,2
3083,Martin Tire Company,martintire,Course,901 Texas Ave,El Paso,martinti901texaselpaso,5
3084,Bazzi Tires & Wheels,bazzitireswheels,Course,8001 Schaefer Hwy,Detroit,bazzitir8001schadetroit,36
3085,Meineke Car Care Center,meinekecarcarecenter,Course,465 s. holgate st,seattle,meinekec465sholgseattle,3
3086,FATHEAD TIRE & ACCESSORIES,fatheadtireaccessories,Course,1200 LANNOM LN,UNION CITY,fatheadt1200lannunioncit,2
3087,Meineke Car Care Center,meinekecarcarecenter,Course,23900 Firdale Avenue,Edmonds,meinekec23900firedmonds,2
3088,K AND B TIRE,kandbtire,Course,,,,0
3089,Meineke Car Care Center,meinekecarcarecenter,Course,433 N. Meridian,Puyallup,meinekec433nmeripuyallup,9
3090,Meineke Car Care Center,meinekecarcarecenter,Course,313 s schmale rd,Carol Stream,meinekec313sschmcarolstr,5
3091,Wayne's Tire Discounter,waynestirediscounter,Course,1255 George Beard Ln,gravenhurst,waynesti1255georgravenhu,1
3092,Meineke Car Care Center,meinekecarcarecenter,Course,716 W. LAKE ST.,ADDISON,meinekec716wlakeaddison,2
3093,Fixt Rite Auto Repair & Tire Center,fixtriteautorepairtirecenter,Course,5546 lyndale ave. so.,minneapolis,fixtrite5546lyndminneapo,1
3094,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Boise,bruneelt5304wchiboise,62
3095,Blonda's Automotive,blondasautomotive,Course,1100 W Fullerton ave,Addison,blondasa1100wfuladdison,2
3096,Jersey Wholesale Tire,jerseywholesaletire,Course,936 N Washington Ave,Green Brook,jerseywh936nwashgreenbro,25
3097,Dusty's Precision Auto,dustysprecisionauto,Course,721 2nd St,Coralville,dustyspr7212ndstcoralvil,26
3098,Meineke Car Care Center,meinekecarcarecenter,Course,1001 Bluefield Ave,Bluefield,meinekec1001bluebluefiel,5
3099,KENNEDY TIRE & AUTO SERVICE,kennedytireautoservice,Course,530 W. EDMOND ROAD,EDMOND,kennedyt530wedmoedmond,2
3100,Steve Shannon Tire and Auto,steveshannontireandauto,Course,9254 Route 14,canton,stevesha9254routcanton,48
3101,Wheel Pro's,wheelpros,Course,4143 Edmonton Tr NE,Calgary,wheelpro4143edmocalgary,37
3102,Oriskany Garage Tire and Auto Service,oriskanygaragetireandautoservice,Course,1206 Champlin Ave,Yorkville,oriskany1206chamyorkvill,2
3103,Meineke Car Care Center,meinekecarcarecenter,Course,4434 W. Wendover Ave,Greensboro,meinekec4434wwengreensbo,0
3104,Quality Tire,qualitytire,Course,1329 Winchester Rd,Mt Sterling,qualityt1329wincmtsterli,2
3105,Meineke Car Care Center,meinekecarcarecenter,Course,1223 e 30th,hutchinson,meinekec1223e30thutchins,5
3106,Meineke Car Care Center,meinekecarcarecenter,Course,190 East Plaza Dr,mooresville,meinekec190eastpmooresvi,5
3107,Meineke Car Care Center,meinekecarcarecenter,Course,8571 Rivers Ave,North Charleston,meinekec8571rivenorthcha,26
3108,Bruce L Stein,brucelstein,Course,4459 Pontiac Lake Rd,Waterford,brucelst4459pontwaterfor,2
3109,Meineke Car Care Center,meinekecarcarecenter,Course,3450 N Woodlawn,Wichita,meinekec3450nwoowichita,49
3110,Mound City Tire,moundcitytire,Course,34 South 2nd Street,Newark,moundcit34south2newark,12
3111,Lignite Tire Inc,lignitetire,Course,300 19th St NW,Beulah,lignitet30019thsbeulah,77
3112,ATD,atd,Course,13335 Orden Drive,Santa Fe Springs,atd13335ordsantafes,7
3113,Tire Markdown,tiremarkdown,Course,P.O Box 5097,Lake Station,tiremarkpobox509lakestat,7
3114,Long's Tire Inc,longstire,Course,2702 n main,baytown,longstir2702nmaibaytown,1
3115,Cobb Tire & Auto Repair,cobbtireautorepair,Course,301 University Ridge,Greenville,cobbtire301univegreenvil,1
3116,Cecil & Sons Discount Tires,cecilsonsdiscounttires,Course,204 East Morrow Road,Sand Springs,cecilson204eastmsandspri,3
3117,Meineke Car Care Center,meinekecarcarecenter,Course,1702 SW ROXBURY ST,SEATTLE,meinekec1702swroseattle,5
3118,TERRY MAYER,terrymayer,Course,PO BOX 68431,SEATTLE,terrymaypobox684seattle,2
3119,vision tire and auto,visiontireandauto,Course,4249 page ave,michigan center,visionti4249pagemichigan,2
3120,West Side Tire & Service,westsidetireservice,Course,1109 Youngstown Warren Rd.,Niles,westside1109younniles,1
3121,Cooper Tire & Rubber Company,coopertirerubber,Course,5001 River Chase Drive Apt. 502,Phenix City,cooperti5001rivephenixci,32
3122,Big Red Tire Pros,bigredtirepros,Course,4900 Old Cheney,Lincoln,bigredti4900oldclincoln,5
3123,Meineke Car Care Center,meinekecarcarecenter,Course,594 William r Latham SR Dr D,Bourbonnais,meinekec594willibourbonn,6
3124,Meineke Car Care Center,meinekecarcarecenter,Course,4021 S MERIDIAN,PUYALLUP,meinekec4021smerpuyallup,16
3125,Meineke Car Care Center,meinekecarcarecenter,Course,2701 Bridgeport Way West,University Place,meinekec2701briduniversi,3
3126,KEITH D WILLIAMSON,keithdwilliamson,Course,1420 2ND STR NE,bondurant,keithdwi14202ndsbonduran,9
3127,Dunn Tire,dunntire,Course,73 COOK DR,ROCHESTER,dunntire73cookdrrocheste,84
3128,Dunn Tire,dunntire,Course,73 COOK DR,ROCHESTER,dunntire73cookdrrocheste,84
3129,Dunn Tire,dunntire,Course,73 COOK DR,ROCHESTER,dunntire73cookdrrocheste,84
3130,U.S. AutoForce,usautoforce,Course,4015 E Blaney Rd,Peyton,usautofo4015eblapeyton,2
3131,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 cook drive,rochester,exxpress73cookdrrocheste,51
3132,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 cook drive,rochester,exxpress73cookdrrocheste,51
3133,Exxpress Tire Delivery,exxpresstiredelivery,Course,73 cook drive,rochester,exxpress73cookdrrocheste,51
3134,Meineke Car Care Center,meinekecarcarecenter,Course,15510 E Mill Plain Blvd,VANCOUVER,meinekec15510emivancouve,5
3135,Meineke Car Care Center,meinekecarcarecenter,Course,913 S. Georgia,Amarillo,meinekec913sgeoramarillo,6
3136,Wheel Pro's,wheelpros,Course,4143 Edmonton Tr NE,Calgary,wheelpro4143edmocalgary,13
3137,Dobbs Tire & Auto Centers,dobbstireautocenters,Course,12626 Dorsett Road,Maryland Heights,dobbstir12626dormaryland,11
3138,Wheel Pro's,wheelpros,Course,4143 Edmonton Tr NE,Calgary,wheelpro4143edmocalgary,49
3139,LeVan's Service Center,levansservicecenter,Course,1320 S. Main St.,Bellefontaine,levansse1320smaibellefon,1
3140,Brazosport Tire Co,brazosporttire,Course,441 East Plantation Drive,Clute,brazospo441eastpclute,9
3141,Tire Rama,tirerama,Course,11711 E. Sprague Ave.,Spokane Valley,tirerama11711espspokanev,42
3142,Bruneel Tire,bruneeltire,Course,5304 W. Chinden Blvd,Boise,bruneelt5304wchiboise,65
3143,Meineke Car Care Center,meinekecarcarecenter,Course,517 4th ave,olympia,meinekec5174thavolympia,3
3144,Commercial Tire,commercialtire,Course,3415 10th Street,Baker City,commerci341510thbakercit,26
3145,Meineke Car Care Center,meinekecarcarecenter,Course,350 E. Lakewood,Nunica,meinekec350elakenunica,3
3146,West Side Tire & Service,westsidetireservice,Course,4881 Mahoning Ave.,Austintown,westside4881mahoaustinto,3
3147,Meineke Car Care Center,meinekecarcarecenter,Course,1202 Albertson Parkway,Broussard,meinekec1202albebroussar,7
3148,East Hall Tire,easthalltire,Course,4590 Old Cornelia Hwy,Gainesville,easthall4590oldcgainesvi,2
3149,Stan's Tire Center,stanstirecenter,Course,17 South Yellow Springs Street,Springfield,stanstir17southyspringfi,47
3150,Auto City by Wright's 210,autocitybywrights210,Course,,,,0
3151,Wheel Pro's,wheelpros,Course,4143 Edmonton Tr NE,Calgary,wheelpro4143edmocalgary,61
3152,CooperTire,coopertire,Course,701 Lima Ave,Findlay,cooperti701limaafindlay,6
3153,Tire Ranch,tireranch,Course,2885 W. Superstition Blvd,Apache Junction,tireranc2885wsupapacheju,4
3154,ALL MAKES AND MODELS AUTO REPAIR,allmakesandmodelsautorepair,Course,7993 HILLS AND DALES RD,MASSILLON,allmakes7993hillmassillo,1
3155,Gambles Auto Parts & Service,gamblesautopartsservice,Course,2515 Morgan Road,Bessemer,gamblesa2515morgbessemer,1
3156,Black's Tire Services,blackstireservices,Course,30 Bitmore Rd,Whiteville,blacksti30bitmorwhitevil,3
3157,Tire Discounter Group,tirediscountergroup,Course,95 John St.,Orangeville,tiredisc95johnstorangevi,77
3158,Meineke Car Care Center,meinekecarcarecenter,Course,710 n aspen,broken arrow,meinekec710naspebrokenar,5
3159,Martin Tire Co,martintire,Course,5255 Woodrow Bean,El Paso,martinti5255woodelpaso,54
3160,U.S. AutoForce,usautoforce,Course,13875 Corporate Woods Trail,Bridgeton,usautofo13875corbridgeto,7
3161,Blow Out Tire Co.,blowouttire,Course,,,,0
3162,GMAX AUTOMOTIVE & XCCESSORIES,gmaxautomotivexccessories,Course,6300 NC Hwy 49 N,Mt Pleasant,gmaxauto6300nchwmtpleasa,64
3163,Meineke Car Care Center,meinekecarcarecenter,Course,120 N Mission,SAPULPA,meinekec120nmisssapulpa,5
3164,Meineke Car Care Center,meinekecarcarecenter,Course,710 n aspen,broken arrow,meinekec710naspebrokenar,5
