,Id,Name,Address1,City,Clean Name,Report,Key
1357,2007628,campbell tire co.,101 west burrell st,blairsville,roadtestedtireautoservicecenter,Performance,campbell101westbblairsvi
1358,2007629,roadtested tire & auto service center llc,14 church street,pikeville,deantire,Performance,roadtest14churchpikevill
1359,2007630,dean tire,60 abbett ave,morristown,baitystireservicecenter,Performance,deantire60abbettmorristo
1360,2007631,baitys tire & service center,p0 b0x 1538,yadkinville,childers,Performance,baitystip0b0x153yadkinvi
1361,2007632,childers inc.,p0 b0x 728,colstrip,circlebrepairssples,Performance,childersp0b0x728colstrip
1362,2007633,"circle b repairs & sples, llc",p o box 96,fairview,timsamoco,Performance,circlebrpobox96fairview
1363,2007634,tims amoco,102 n ankeny blvd,ankeny,pompendersauto,Performance,timsamoc102nankeankeny
1364,2007635,pompenders auto,po box 108,sheridan,egletireservice,Performance,pompendepobox108sheridan
1365,2007636,egle tire & service inc,w5736 county hwy m,medford,highcountrytirewheel,Performance,egletirew5736coumedford
1366,2007637,high country tire & wheel,35 cobalt st,blairsville,outfittersdiscountwheeltire,Performance,highcoun35cobaltblairsvi
1367,2007638,outfitters discount wheel & tire,1243 north bridge st.,elkin,normstiresales,Performance,outfitte1243nortelkin
1368,2007639,norms tire sales inc,2767 long lake rd,roseville,smithcitgostation,Performance,normstir2767longrosevill
1369,2007640,smith citgo station,p0 b0x 151,leslie,westartirealignment,Performance,smithcitp0b0x151leslie
1370,2007641,westar tire & alignment,715 north murray ave,anderson,ronstire,Performance,westarti715northanderson
1371,2007642,ron's tire inc,318 e. 100 n.,payson,safetyautocenter,Performance,ronstire318e100npayson
1372,2007643,safety auto center,4722 palm beach blvd.,ft myers,roysecitytire,Performance,safetyau4722palmftmyers
1373,2007644,royse city tire,po box 466,royse city,citytireautocenter,Performance,roysecitpobox466roysecit
1374,2007645,city tire auto center,65 joline rd,port jefferson station,bluesealpetroleum,Performance,citytire65jolineportjeff
1375,2007646,blue seal petroleum,1715 whitehead dr,de witt,nahasautorepair,Performance,blueseal1715whitdewitt
1376,2007647,nahas auto repair,575 grand army hwy,swansea,autocamp,Performance,nahasaut575grandswansea
1377,2007648,autocamp,3609 hartzdale drive,camp hill,mckeantirelube,Performance,autocamp3609hartcamphill
1378,2007649,mckean tire & lube,5091 kevin dr.,mckean,rogersclinetireauto,Performance,mckeanti5091kevimckean
1379,2007650,roger's cline tire & auto,1223 n cedar st,mason,jttireandautomotive,Performance,rogerscl1223ncedmason
1380,2007651,j&t tire and automotive,3103 deerwood drive,allison park,wilkersonsservicecenter,Performance,jttirean3103deerallisonp
1381,2007652,wilkerson's service center inc,2840 stevenson drive,springfield,stfrancisequity,Performance,wilkerso2840stevspringfi
1382,2007653,st francis equity,p0 b0x 545,st francis,twinvalleytire,Performance,stfrancip0b0x545stfranci
1383,2007654,twin valley tire,516 w 4th ave,milbank,loistireshop,Performance,twinvall516w4thamilbank
1384,2007655,lois tire shop,916 milwaukee ave,burlington,crotherstire,Performance,loistire916milwaburlingt
1385,2007656,crothers tire co,110 linwood ave,whitinsville,brewerstires,Performance,crothers110linwowhitinsv
1386,2007657,brewer's tires,2221 alpine ave,grand rapids,marshtireservice,Performance,brewerst2221alpigrandrap
1387,2007658,marsh tire service,215-b lincoln ave. ext.,charleroi,discounttire,Performance,marshtir215blinccharlero
1388,2007659,discount tire,3793 river mountain rd,lebanon,brownawellsgarage,Performance,discount3793rivelebanon
1389,2007660,brownawells garage,21 bells hill rd,landisburg,tirebaron,Performance,brownawe21bellshlandisbu
1390,2007661,tire baron,4165 torresdale avenue,philadelphia,gilbertsautoservice,Performance,tirebaro4165torrphiladel
1391,2007662,gilberts auto service,245 franklin st,bristol,independencetireautorepair,Performance,gilberts245frankbristol
1392,2007663,independence tire & auto repair,p0 b0x 1723,gaylord,midasautoservice,Performance,independp0b0x172gaylord
1393,2007664,midas auto service,242 main st,new paltz,brookvilletiremart,Performance,midasaut242mainsnewpaltz
1394,2007665,"brookville tire mart, inc",24299 state rd 1,guilford,dewittservicecenter,Performance,brookvil24299staguilford
1395,2007666,dewitt service center,10890 us-27,dewitt,agvalleycoop,Performance,dewittse10890us2dewitt
1396,2007667,ag valley coop,72133 state hwy 136,edison,palmcoastautorepair,Performance,agvalley72133staedison
1397,2007668,palm coast auto repair,11 east hargrove grade,palm coast,powellstireservice,Performance,palmcoas11easthapalmcoas
1398,2007669,powells tire service,494 old wright shop rd,madison heights,sstireautomotive,Performance,powellst494oldwrmadisonh
1399,2007670,s&s tire & automotive,12040 florida blvd.,walker,humbletire,Performance,sstireau12040flowalker
1400,2007671,humble tire,1601 west market st.,johnson city,alchaffeetires,Performance,humbleti1601westjohnsonc
1401,2007672,al chaffee tires inc.,987 mill rd.,helena,bitztire,Performance,alchaffe987millrhelena
1402,2007673,bitz tire,1245 6 ave ne,valley city,bubnashservice,Performance,bitztire12456avevalleyci
1403,2007674,bubnash service,3432 pittsburgh road,perryopolis,morrisontirecenter,Performance,bubnashs3432pittperryopo
1404,2007675,morrison tire center,318 e main st,morrison,delnortetireservice,Performance,morrison318emainmorrison
1405,2007676,del norte tire service,850 northcrest dr,crescent city,dakotakautorepairtirecenter,Performance,delnorte850northcrescent
1406,2007677,dakota-k auto repair & tire center,3450 n old arlington heights rd,arlington heights,leestireservice,Performance,dakotaka3450noldarlingto
1407,2007678,lee's tire service,1025 e cherokee,sallisaw,claytonstirepros,Performance,leestire1025echesallisaw
1408,2007679,clayton's tire pros,11501 s redwood rd,south jordan,qualtechautomotive,Performance,claytons11501sresouthjor
1409,2007680,qual tech automotive,5531 buffalo street extension,canandaigua,triangledbaraystire,Performance,qualtech5531buffcanandai
1410,2007681,triangle dba rays tire,58 e merritt island causeway,merritt island,ronsstandardservice,Performance,triangle58emerrimerritti
1411,2007682,ron's standard service,p o box 211.,palmyra,foundrytire,Performance,ronsstanpobox211palmyra
1412,2007683,foundry tire,755 e. 28th division highway,lititz,eddieschevronservice,Performance,foundryt755e28thlititz
1413,2007684,eddie's chevron service,po box 26,chama,bktire,Performance,eddieschpobox26chama
1414,2007685,b & k tire,209 hospers drive south,hospers,daileytireandauto,Performance,bktire209hospehospers
1415,2007686,dailey tire and auto,520 boyers rd,harrisville,staffordtire,Performance,daileyti520boyerharrisvi
1416,2007687,stafford tire,400 route 35,red bank,woodystireautotowing,Performance,stafford400routeredbank
1417,2007688,woodys tire auto & towing,1102 n green st.,kirksville,turnertire,Performance,woodysti1102ngrekirksvil
1418,2007689,turner tire,p o box 1156,cleveland,beachwoodtirecenter,Performance,turnertipobox115clevelan
1419,2007690,beachwood tire center,708 atlantic city blvd,beachwood,exit11trucktireservice,Performance,beachwoo708atlanbeachwoo
1420,2007691,exit 11 truck tire service,5219 brecksville rd suite b,richfield,adirondacktire,Performance,exit11tr5219brecrichfiel
1421,2007692,adirondack tire corp.,198 morris road,schenectady,allenstireservice,Performance,adironda198morrischenect
1422,2007693,allen's tire service inc.,2327 e. 5th st.,tyler,qualitylubricationoilchangecenters,Performance,allensti2327e5thtyler
1423,2007694,"quality lubrication & oil change centers, inc",3450 e walton blvd,auburn hills,autopros,Performance,qualityl3450ewalauburnhi
1424,2007695,"auto pros, llc",19944 w. kellogg dr.,goddard,usatires,Performance,autopros19944wkegoddard
1425,2007696,usa tires inc,2000 sander st.,woodland,owenscarcare,Performance,usatires2000sandwoodland
1426,2007697,owen's car care,253 route 52,carmel,huffysmarathon,Performance,owenscar253routecarmel
1427,2007698,huffy's marathon,po box 325,perry,tonystireservice,Performance,huffysmapobox325perry
1428,2007699,tony's tire service inc,340 closz dr,webster city,jstire,Performance,tonystir340closzwebsterc
1429,2007700,j & s tire,10974 foster st,plainview,joeysnewusedtires,Performance,jstire10974fosplainvie
1430,2007701,joey's new & used tires,522 dover road,clarksville,petesautocare,Performance,joeysnew522doverclarksvi
1431,2007702,pete's auto care,2501 e 29th st.,bryan,quikstoplubetire,Performance,petesaut2501e29tbryan
1432,2007703,quik stop lube & tire,po box 1052,piketon,massengillstireauto,Performance,quikstoppobox105piketon
1433,2007704,massengill's tire & auto,974 hayes rd,four oaks,mccallsautoservice,Performance,massengi974hayesfouroaks
1434,2007705,mccalls auto service,400 college st.,wadsworth,boonetirecenter,Performance,mccallsa400collewadswort
1435,2007706,"boone tire center, inc",1100 blowing rock rd,boone,matthewstirecenterincwisconsinrapids,Performance,boonetir1100blowboone
1436,2007707,matthews tire center inc - wisconsin rapids,1311 w grand ave,wisconsin rapids,teammatthewstire,Performance,matthews1311wgrawisconsi
1437,2007708,team matthews tire,1521 post rd,plover,hendersoncommunitycoop,Performance,teammatt1521postplover
1438,2007709,henderson community coop,1101 14th st,henderson,tricountytire,Performance,henderso110114thhenderso
1439,2007710,tri county tire,155 east street,smethport,garysautobody,Performance,tricount155eastssmethpor
1440,2007711,gary's auto body,2502 6th ave se,aberdeen,brucetirehousespringsdiscountmuffler,Performance,garysaut25026thaaberdeen
1441,2007712,bruce tire/ house springs discount muffler,4525 gravois rd,house springs,daveswestfargotire,Performance,brucetir4525gravhousespr
1442,2007713,dave's west fargo tire,1225 e main ave,west fargo,eilertirebrake,Performance,daveswes1225emaiwestfarg
1443,2007714,eiler tire & brake,1743 main st,ramona,minotautomotivecenter,Performance,eilertir1743mainramona
1444,2007715,minot automotive center,po box 1607,minot,midwaytiremuffler,Performance,minotautpobox160minot
1445,2007716,midway tire & muffler,726 ne midway blvd,oak harbor,silanceservicecenter,Performance,midwayti726nemidoakharbo
1446,2007717,silance service center,546 haws run rd,jacksonville,bobleetire,Performance,silances546hawsrjacksonv
1447,2007718,bob lee tire co,1631 4th street n,st. petersburg,appalachaintireauto,Performance,bobleeti16314thsstpeters
1448,2007719,appalachain tire & auto,405 blowing rock rd blvd,lenoir,reisautopartsservice,Performance,appalach405blowilenoir
1449,2007720,reis auto parts & service,108 lincoln ave,odebolt,ccawautomotivegroup,Performance,reisauto108lincoodebolt
1450,2007721,ccaw automotive group,p0 b0x 18706,atlanta,buckysauto,Performance,ccawautop0b0x187atlanta
1451,2007722,bucky's auto,119 main st,richmond,adeltireservice,Performance,buckysau119mainsrichmond
1452,2007723,adel tire & service inc,509 green st,adel,wwdiscounttire,Performance,adeltire509greenadel
1453,2007724,w&w discount tire,804 springfield road,lebanon,allstatetire,Performance,wwdiscou804sprinlebanon
1454,2007725,"allstate tire, llc","31 nutmeg valley rd, suite 1",wolcott,taylorsfamilycarcare,Performance,allstate31nutmegwolcott
1455,2007726,taylor's family car care,1434 imlay city rd,lapeer,gastonautomotiveservice,Performance,taylorsf1434imlalapeer
1456,2007727,gaston automotive service,4404 dallas high shoal rd.,dallas,watsongeneraltire,Performance,gastonau4404dalldallas
1457,2007728,watson general tire,705 e main,danville,whipittire,Performance,watsonge705emaindanville
1458,2007729,whip it tire,"34 north main street, route 1",branford,wiltonautoandtirecenter,Performance,whipitti34northmbranford
1459,2007730,wilton auto and tire center,658 danbury rd,wilton,hornsbytireservicecenter,Performance,wiltonau658danbuwilton
1460,2007731,hornsby tire & service center,3300 jeffereson ave,newport news,daedetroitautoelectric,Performance,hornsbyt3300jeffnewportn
1461,2007732,dae - detroit auto electric,21040 coolidge hwy,oak park,rogersexpresslube,Performance,daedetro21040coooakpark
1462,2007733,rogers express lube,139 cedar view lane,canton,christiansentirealignment,Performance,rogersex139cedarcanton
1463,2007734,"christiansen tire & alignment, inc.",586 woodland lake rd.,rome,bhtire,Performance,christia586woodlrome
1464,2007735,bh tire,909 w state,salem,dutchesstire,Performance,bhtire909wstatsalem
1465,2007736,dutchess tire,107 parker ave,poughkeepsie,jimstireauto,Performance,dutchess107parkepoughkee
1466,2007737,jims tire & auto,500 w. elm,corning,aamufflerandbrakes,Performance,jimstire500welmcorning
1467,2007738,aa muffler and brakes,301 w grand river,brighton,stuartsupremeincdbakendalldriveshell,Performance,aamuffle301wgranbrighton
1468,2007739,stuart supreme inc dba kendall drive shell,9841 n kendall dr,miami,sumtertireandauto,Performance,stuartsu9841nkenmiami
1469,2007740,sumter tire and auto,810 n main st,wildwood,highlandautorepair,Performance,sumterti810nmainwildwood
1470,2007741,highland auto repair,7421 highland rd,white lake,hatireautomotive,Performance,highland7421highwhitelak
1471,2007742,h&a tire & automotive,1140 w taylor street,griffin,beechwoodautoservicecenter,Performance,hatireau1140wtaygriffin
1472,2007743,beechwood auto service center,2039 jericho tpke,commack,lsftireautoincdbamillertire,Performance,beechwoo2039jericommack
1473,2007744,"lsf tire & auto inc., dba miller tire",po box 667,south fallsburg,mathisautoservice,Performance,lsftireapobox667southfal
1474,2007745,mathis auto service inc,3610 mathis airport pkway,forsyth,jerrysautosales,Performance,mathisau3610mathforsyth
1475,2007746,jerry's auto sales,po box 664,lennox,sanduskytire,Performance,jerrysaupobox664lennox
1476,2007747,sandusky tire,155 w downington road,sandusky,kstire,Performance,sandusky155wdownsandusky
1477,2007748,k&s tire,po box 82,palmyra,chicagotire,Performance,kstirepobox82palmyra
1478,2007749,"chicago tire, inc.",16001 s van drunen,south holland,bobkaisersrepair,Performance,chicagot16001svasouthhol
1479,2007750,bob kaisers repair inc,1095 hamlin parma town line rd,hilton,marksgarage,Performance,bobkaise1095hamlhilton
1480,2007751,mark's garage,578 us route 1,stockton springs,villagetireauto,Performance,marksgar578usroustockton
1481,2007752,village tire & auto,12 prince st.,randolph,swopestirecenter,Performance,villaget12princerandolph
1482,2007753,swopes tire center,120 madison ave,waynesboro,bouchardson,Performance,swopesti120madiswaynesbo
1483,2007754,bouchard & son inc.,110 jefferson avenue,salem,hartwellchevron,Performance,bouchard110jeffesalem
1484,2007755,hartwell chevron,47 w. franklin st,hartwell,shumakertire,Performance,hartwell47wfrankhartwell
1485,2007756,shumaker tire,35939 state hwy. 86,golden,princetontire,Performance,shumaker35939stagolden
1486,2007757,princeton tire,11515 princeton pike,cincinnati,totalautoservice,Performance,princeto11515pricincinna
1487,2007758,total auto service,p0 b0x 723,harlan,hondaofbemidji,Performance,totalautp0b0x723harlan
1488,2007759,honda of bemidji,755 paul bunyan dr nw,bemidji,toptire,Performance,hondaofb755paulbbemidji
1489,2007760,top tire llc,2151 w. houghton lake dr,houghton lake,arringtontireservice,Performance,toptirel2151whouhoughton
1490,2007761,arrington tire service,2907 big island highway,bedford,shufordscarcarecenter,Performance,arringto2907bigibedford
